Block,BlockGroup,Tract,zipcode,aa_school_id,block_type,pop_total,pop_under18,intptlat,intptlon,aland_m2
60750135002005,60750135002,6075013500,94115.0,823,land - populated,217,2,37.7894757,-122.4331126,15315.0
60750152003000,60750152003,6075015200,94115.0,823,land - populated,72,7,37.7878225,-122.4327795,7653.0
60750152002003,60750152002,6075015200,94115.0,823,land - populated,106,8,37.7884805,-122.433333,7872.0
60750152002008,60750152002,6075015200,94115.0,823,land - zero population,0,0,37.7867488,-122.4316557,1512.0
60750152003005,60750152003,6075015200,94115.0,823,land - populated,98,6,37.7867173,-122.4320539,5847.0
60750155002000,60750155002,6075015500,94115.0,823,land - populated,202,29,37.7857229,-122.4323565,15360.0
60750152003003,60750152003,6075015200,94115.0,823,land - populated,97,9,37.7873582,-122.4326829,7670.0
60750152003004,60750152003,6075015200,94115.0,823,land - populated,126,13,37.7866164,-122.4328659,9386.0
60750155001004,60750155001,6075015500,94115.0,823,land - zero population,0,0,37.7852119,-122.4296419,23081.0
60750159001005,60750159001,6075015900,94115.0,823,land - zero population,0,0,37.7846804,-122.4303022,2502.0
60750155001006,60750155001,6075015500,94115.0,823,land - zero population,0,0,37.7850073,-122.4312914,1059.0
60750159001009,60750159001,6075015900,94115.0,786,land - zero population,0,0,37.7840092,-122.4310906,1307.0
60750159001004,60750159001,6075015900,94115.0,786,land - populated,24,1,37.783092,-122.4304871,6362.0
60750159001012,60750159001,6075015900,94115.0,786,land - zero population,0,0,37.7830316,-122.4308956,1316.0
60750159001006,60750159001,6075015900,94115.0,786,land - zero population,0,0,37.782105,-122.4307034,1363.0
60750155002007,60750155002,6075015500,94115.0,823,land - zero population,0,0,37.7849324,-122.4321916,10689.0
60750159002002,60750159002,6075015900,94115.0,786,land - populated,366,21,37.7838537,-122.431971,15134.0
60750155002008,60750155002,6075015500,94115.0,823,land - zero population,0,0,37.7845696,-122.4320905,1577.0
60750159002000,60750159002,6075015900,94115.0,823,land - zero population,0,0,37.7844601,-122.4320954,1849.0
60750159002001,60750159002,6075015900,94115.0,786,land - zero population,0,0,37.784358,-122.4320479,1554.0
60750155002006,60750155002,6075015500,94115.0,823,land - zero population,0,0,37.7847773,-122.4334203,5323.0
60750159002006,60750159002,6075015900,94115.0,786,land - zero population,0,0,37.7832029,-122.4318357,6440.0
60750159002008,60750159002,6075015900,94115.0,786,land - zero population,0,0,37.7827276,-122.4317559,9087.0
60750159002009,60750159002,6075015900,94115.0,786,land - populated,458,80,37.7819931,-122.4315991,15204.0
60750159002007,60750159002,6075015900,94115.0,786,land - populated,1222,63,37.7822556,-122.4333394,30759.0
60750135002004,60750135002,6075013500,94115.0,823,land - populated,190,17,37.7892672,-122.4347566,15370.0
60750152003002,60750152003,6075015200,94115.0,823,land - populated,87,8,37.7883235,-122.4345665,15779.0
60750152003001,60750152003,6075015200,94115.0,823,land - populated,36,3,37.7876125,-122.434423,7691.0
60750152003006,60750152003,6075015200,94115.0,823,land - populated,63,4,37.7871477,-122.4343298,7649.0
60750152003007,60750152003,6075015200,94115.0,823,land - populated,228,27,37.7864483,-122.4341889,15440.0
60750134001003,60750134001,6075013400,94115.0,525,land - populated,118,14,37.7892962,-122.4364505,7563.0
60750134001005,60750134001,6075013400,94115.0,525,land - populated,46,7,37.7888298,-122.436355,7820.0
60750153001000,60750153001,6075015300,94115.0,525,land - populated,116,12,37.7881148,-122.4362106,15738.0
60750153001004,60750153001,6075015300,94115.0,525,land - populated,11,0,37.7871715,-122.4360205,15326.0
60750153001008,60750153001,6075015300,94115.0,525,land - populated,228,21,37.7862391,-122.4358318,15362.0
60750153002000,60750153002,6075015300,94115.0,525,land - populated,42,4,37.7860299,-122.4374759,15419.0
60750155002001,60750155002,6075015500,94115.0,823,land - populated,331,14,37.7855141,-122.4340005,15400.0
60750155002005,60750155002,6075015500,94115.0,823,land - populated,36,0,37.7846721,-122.4342561,5328.0
60750155002009,60750155002,6075015500,94115.0,823,land - zero population,0,0,37.7843607,-122.4337675,1554.0
60750159002005,60750159002,6075015900,94115.0,786,land - zero population,0,0,37.7842558,-122.433722,1837.0
60750159002004,60750159002,6075015900,94115.0,786,land - zero population,0,0,37.7841487,-122.4337315,1405.0
60750159002003,60750159002,6075015900,94115.0,786,land - populated,223,15,37.7836511,-122.4336195,15255.0
60750158011003,60750158011,6075015801,94115.0,786,land - populated,212,40,37.7815802,-122.4348914,15403.0
60750155002002,60750155002,6075015500,94115.0,525,land - populated,420,15,37.785306,-122.4356433,15314.0
60750155002004,60750155002,6075015500,94115.0,525,land - populated,4,0,37.7843651,-122.4362987,24497.0
60750158011000,60750158011,6075015801,94115.0,786,land - zero population,0,0,37.7839198,-122.4362286,4673.0
60750155002003,60750155002,6075015500,94115.0,525,land - populated,340,1,37.7850985,-122.4372871,15387.0
60750158011001,60750158011,6075015801,94115.0,786,land - zero population,0,0,37.7830879,-122.4357616,47745.0
60750158011002,60750158011,6075015801,94115.0,786,land - populated,187,18,37.7822996,-122.4367253,15271.0
60750126021002,60750126021,6075012602,94123.0,823,land - zero population,0,0,37.8065964,-122.439024,41994.0
60750126021008,60750126021,6075012602,94123.0,823,land - zero population,0,0,37.8062421,-122.4387112,2866.0
60750127001005,60750127001,6075012700,94123.0,823,land - zero population,0,0,37.8062945,-122.4422117,921.0
60750126021007,60750126021,6075012602,94123.0,823,land - populated,112,20,37.8058683,-122.4385107,12363.0
60750126021012,60750126021,6075012602,94123.0,823,land - populated,277,28,37.8050469,-122.4376796,12877.0
60750126021011,60750126021,6075012602,94123.0,823,land - populated,129,18,37.8053612,-122.4392732,12481.0
60750126021019,60750126021,6075012602,94123.0,823,land - populated,248,34,37.8046943,-122.439376,19280.0
60750126011000,60750126011,6075012601,94123.0,823,land - populated,274,7,37.803728,-122.4377256,17023.0
60750126011001,60750126011,6075012601,94123.0,823,land - populated,214,26,37.803282,-122.4384969,13065.0
60750126011002,60750126011,6075012601,94123.0,823,land - populated,187,18,37.8033567,-122.4396018,11110.0
60750126011007,60750126011,6075012601,94123.0,823,land - populated,204,7,37.8023424,-122.4391262,14578.0
60750126021018,60750126021,6075012602,94123.0,823,land - populated,124,11,37.8042867,-122.4404452,10037.0
60750126021009,60750126021,6075012602,94123.0,823,land - zero population,0,0,37.8059402,-122.4410685,2486.0
60750126021010,60750126021,6075012602,94123.0,823,land - populated,57,19,37.8055577,-122.4409909,11570.0
60750126021020,60750126021,6075012602,94123.0,823,land - zero population,0,0,37.8047846,-122.4408002,553.0
60750126021016,60750126021,6075012602,94123.0,823,land - populated,151,6,37.8050331,-122.4416821,8648.0
60750126021017,60750126021,6075012602,94123.0,823,land - populated,99,8,37.8042065,-122.4415501,7100.0
60750126011003,60750126011,6075012601,94123.0,823,land - populated,126,25,37.8032911,-122.4404878,10389.0
60750126011006,60750126011,6075012601,94123.0,823,land - populated,146,3,37.8020385,-122.4402424,10576.0
60750126011004,60750126011,6075012601,94123.0,823,land - populated,102,14,37.8031825,-122.4413433,10854.0
60750126011008,60750126011,6075012601,94123.0,823,land - populated,267,29,37.8017084,-122.4385314,17212.0
60750126011010,60750126011,6075012601,94123.0,823,land - populated,111,11,37.8009336,-122.4383664,15980.0
60750128001001,60750128001,6075012800,94123.0,823,land - populated,106,2,37.8000455,-122.4386182,15085.0
60750128001013,60750128001,6075012800,94123.0,823,land - zero population,0,0,37.7995295,-122.4385166,1903.0
60750128001005,60750128001,6075012800,94123.0,525,land - populated,99,13,37.7990548,-122.4384198,13737.0
60750128001009,60750128001,6075012800,94123.0,525,land - populated,191,22,37.7981723,-122.4382408,15320.0
60750126011011,60750126011,6075012601,94123.0,823,land - populated,44,7,37.8008844,-122.4399904,8825.0
60750126011005,60750126011,6075012601,94123.0,823,land - populated,149,24,37.8018818,-122.4410804,11935.0
60750126011012,60750126011,6075012601,94123.0,823,land - populated,87,10,37.8007227,-122.4408366,8291.0
60750128001003,60750128001,6075012800,94123.0,823,land - zero population,0,0,37.7993212,-122.4401565,1903.0
60750128001002,60750128001,6075012800,94123.0,823,land - populated,64,4,37.7998373,-122.4402618,15109.0
60750128001004,60750128001,6075012800,94123.0,525,land - populated,99,6,37.7988459,-122.4400617,13741.0
60750128001008,60750128001,6075012800,94123.0,525,land - populated,126,9,37.7979635,-122.439883,15312.0
60750128004007,60750128004,6075012800,94123.0,525,land - populated,167,19,37.7986395,-122.4417179,14111.0
60750127001004,60750127001,6075012700,94123.0,525,land - zero population,0,0,37.8056907,-122.4431218,904.0
60750127001013,60750127001,6075012700,94123.0,525,land - populated,187,15,37.805206,-122.4430463,15435.0
60750127001014,60750127001,6075012700,94123.0,525,land - populated,132,14,37.8042777,-122.4428652,15570.0
60750127001020,60750127001,6075012700,94123.0,525,land - populated,77,7,37.8033454,-122.4426776,15518.0
60750127002000,60750127002,6075012700,94123.0,525,land - populated,209,22,37.8024115,-122.4424875,15597.0
60750127001012,60750127001,6075012700,94123.0,525,land - populated,147,21,37.8049898,-122.4447181,15298.0
60750127001015,60750127001,6075012700,94123.0,525,land - populated,271,20,37.8040655,-122.444531,15594.0
60750127001003,60750127001,6075012700,94123.0,525,land - zero population,0,0,37.8054727,-122.4448162,846.0
60750127001019,60750127001,6075012700,94123.0,525,land - populated,248,30,37.8031335,-122.4443422,15565.0
60750127002001,60750127002,6075012700,94123.0,525,land - populated,224,20,37.8021999,-122.4441529,15664.0
60750127002002,60750127002,6075012700,94123.0,525,land - populated,136,16,37.8019898,-122.4458079,15395.0
60750127002005,60750127002,6075012700,94123.0,525,land - populated,213,20,37.8014802,-122.442297,15490.0
60750127003000,60750127003,6075012700,94123.0,525,land - populated,229,11,37.8005506,-122.4421056,15612.0
60750127003001,60750127003,6075012700,94123.0,525,land - populated,220,18,37.8003367,-122.4437754,15577.0
60750128004000,60750128004,6075012800,94123.0,525,land - populated,128,3,37.7996196,-122.4419171,15547.0
60750128004006,60750128004,6075012800,94123.0,525,land - zero population,0,0,37.7991073,-122.4418193,1584.0
60750128004001,60750128004,6075012800,94123.0,525,land - populated,188,10,37.7994082,-122.4435869,15517.0
60750128003003,60750128003,6075012800,94123.0,525,land - zero population,0,0,37.7988968,-122.4434856,1610.0
60750128003002,60750128003,6075012800,94123.0,525,land - populated,118,14,37.7984272,-122.4433888,14126.0
60750127002004,60750127002,6075012700,94123.0,525,land - populated,215,21,37.801267,-122.4439638,15568.0
60750127002003,60750127002,6075012700,94123.0,525,land - populated,185,22,37.8010561,-122.4456188,15308.0
60750127003002,60750127003,6075012700,94123.0,525,land - populated,163,17,37.8001363,-122.4454169,15000.0
60750128003006,60750128003,6075012800,94123.0,525,land - zero population,0,0,37.7987948,-122.4445714,485.0
60750128004002,60750128004,6075012800,94123.0,525,land - populated,79,8,37.799338,-122.4449314,7986.0
60750128004003,60750128004,6075012800,94123.0,525,land - zero population,0,0,37.7991835,-122.4453963,1594.0
60750128004004,60750128004,6075012800,94123.0,525,land - populated,39,3,37.7990099,-122.4456789,5511.0
60750128003005,60750128003,6075012800,94123.0,525,land - populated,161,18,37.7982546,-122.4450662,15219.0
60750127001002,60750127001,6075012700,94123.0,525,land - zero population,0,0,37.8054606,-122.4455955,44318.0
60750127001006,60750127001,6075012700,94123.0,525,land - zero population,0,0,37.8069699,-122.4464719,8750.0
60750127001001,60750127001,6075012700,94123.0,525,land - zero population,0,0,37.8069403,-122.4477145,3845.0
60750127001021,60750127001,6075012700,94123.0,525,land - zero population,0,0,37.8052626,-122.446481,894.0
60750127001011,60750127001,6075012700,94123.0,525,land - populated,101,14,37.8047792,-122.4463701,15034.0
60750127001010,60750127001,6075012700,94123.0,525,land - populated,51,14,37.8045708,-122.44768,8815.0
60750127001016,60750127001,6075012700,94123.0,525,land - populated,125,19,37.803855,-122.4461842,15337.0
60750127001018,60750127001,6075012700,94123.0,525,land - populated,195,34,37.802923,-122.4459962,15312.0
60750127001007,60750127001,6075012700,94123.0,525,land - zero population,0,0,37.8057189,-122.4479751,10875.0
60750127001008,60750127001,6075012700,94123.0,525,land - zero population,0,0,37.8049845,-122.4478933,898.0
60750127001009,60750127001,6075012700,94123.0,525,land - zero population,0,0,37.8049793,-122.4481685,459.0
60750601001059,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.8045535,-122.4497736,10750.0
60750127001017,60750127001,6075012700,94123.0,525,land - populated,9,0,37.8028832,-122.4482592,46643.0
60750601001061,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.8031247,-122.4497404,26196.0
60750127003003,60750127003,6075012700,94123.0,525,land - populated,22,12,37.8002341,-122.4465416,2380.0
60750127003006,60750127003,6075012700,94123.0,525,land - populated,3,0,37.7999882,-122.4465527,1358.0
60750127003004,60750127003,6075012700,94123.0,525,land - populated,88,21,37.8011032,-122.4470618,14802.0
60750127003005,60750127003,6075012700,94123.0,525,land - zero population,0,0,37.8005819,-122.4474178,646.0
60750127003008,60750127003,6075012700,94123.0,525,land - populated,2,0,37.8004576,-122.4474892,710.0
60750128004005,60750128004,6075012800,94123.0,525,land - populated,174,12,37.7990048,-122.4467306,12362.0
60750128003007,60750128003,6075012800,94123.0,525,land - populated,133,11,37.7980699,-122.4465548,12693.0
60750127003007,60750127003,6075012700,94123.0,525,land - populated,40,11,37.7998351,-122.4470176,8580.0
60750601001066,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.7989882,-122.4482804,33446.0
60750601001067,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.7998463,-122.448693,6875.0
60750601001004,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.8058701,-122.450046,3022.0
60750601001058,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.8040874,-122.4503471,3579.0
60750601001005,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.8057135,-122.4511874,5654.0
60750601001060,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.8043431,-122.4512619,3919.0
60750601001009,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.8040255,-122.4517945,12555.0
60750601001063,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.8023198,-122.450407,34011.0
60750601001006,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.8055636,-122.4521275,2143.0
60750601001003,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.8040971,-122.453839,5213.0
60750601001062,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.80333,-122.4508599,6925.0
60750601001056,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.8035668,-122.4534129,1197.0
60750601001057,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.8035167,-122.45324,903.0
60750601001055,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.8037829,-122.4535627,6004.0
60750601001065,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.8033965,-122.4535583,1777.0
60750601001072,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.8019967,-122.4530797,42007.0
